"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","02 Ludwigsvorstadt - Isarvorstadt","3.2","881.3","27935.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","03 Maxvorstadt","2.3","707","30159","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","04 Schwabing - West","2.2","795.5","36098.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","05 Au - Haidhausen","2.5","817","33233.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","06 Sendling","3.9","832","21293","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","07 Sendling - Westpark","3.9","1047","26731","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","08 Schwanthalerhöhe","4.2","610","14411.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","09 Neuhausen - Nymphenburg","2.8","1402.3","50487.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","10 Moosach","5","1178","23609","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","11 Milbertshofen - Am Hart","6.1","1794.3","29397.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","12 Schwabing - Freimann","3.2","1139","35589.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","13 Bogenhausen","2.2","897.8","41125.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","14 Berg am Laim","5.3","1052","19839.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","15 Trudering - Riem","3.1","1041.3","34011","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","16 Ramersdorf - Perlach","5.8","2626.3","45257.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","17 Obergiesing - Fasangarten","4.2","1050.8","25120.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","18 Untergiesing - Harlaching","3.5","921.3","26500.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","2.9","1240.8","42142.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","20 Hadern","3.8","836","22066.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","21 Pasing - Obermenzing","2.7","954.5","35759.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","22 Aubing - Lochhausen - Langwied","3.7","729.8","19483","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","23 Allach - Untermenzing","2.6","405.8","15638.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","24 Feldmoching - Hasenbergl","5.5","1379.3","24949.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2014","25 Laim","3.7","996.8","26828.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","Stadt München","3.6","25925.8","717223.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","01 Altstadt - Lehel","1.7","187.5","10888.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","02 Ludwigsvorstadt - Isarvorstadt","3.2","899.3","27982.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","03 Maxvorstadt","2.4","716.8","30188.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","04 Schwabing - West","2.2","788.3","35977","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","05 Au - Haidhausen","2.5","840.5","33176.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","06 Sendling","3.9","818","21238.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","07 Sendling - Westpark","4.1","1084","26690.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","08 Schwanthalerhöhe","4.4","637.5","14353.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","09 Neuhausen - Nymphenburg","2.8","1423","50389.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","10 Moosach","5","1176","23381.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","11 Milbertshofen - Am Hart","6.3","1849","29406","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","12 Schwabing - Freimann","3.2","1153","35740.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","13 Bogenhausen","2.2","885.5","40865.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","14 Berg am Laim","5.3","1046.3","19818.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","15 Trudering - Riem","3.1","1039.5","33866","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","16 Ramersdorf - Perlach","5.9","2663.5","45513.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","17 Obergiesing - Fasangarten","4.3","1061","24896.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","18 Untergiesing - Harlaching","3.5","930.3","26516.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3","1237.8","41923.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","20 Hadern","3.9","849.8","22069.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","21 Pasing - Obermenzing","2.7","956.8","35569.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","22 Aubing - Lochhausen - Langwied","3.9","759.5","19395","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","23 Allach - Untermenzing","2.5","396.5","15600.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","24 Feldmoching - Hasenbergl","5.6","1402.3","24858.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2013","25 Laim","3.8","1029","26917.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","Stadt München","3.7","26333.5","714048.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","01 Altstadt - Lehel","1.7","190.8","10903.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","02 Ludwigsvorstadt - Isarvorstadt","3.2","881","27820.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","03 Maxvorstadt","2.5","744.8","30035","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","04 Schwabing - West","2.3","817","35777","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","05 Au - Haidhausen","2.6","846.5","32813.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","06 Sendling","4","841.5","21252.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","07 Sendling - Westpark","4.4","1166.3","26400","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","08 Schwanthalerhöhe","4.6","646.8","14212.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","09 Neuhausen - Nymphenburg","2.9","1462.8","50113.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","10 Moosach","5","1142.3","23067.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","11 Milbertshofen - Am Hart","6.5","1911","29252.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","12 Schwabing - Freimann","3.2","1135","35604","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","13 Bogenhausen","2.2","911.3","40931.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","14 Berg am Laim","5.1","1013.8","19705.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","15 Trudering - Riem","3.1","1036.3","33449.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","16 Ramersdorf - Perlach","6","2778.5","45943.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","17 Obergiesing - Fasangarten","4.4","1101","25062.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","18 Untergiesing - Harlaching","3.4","911.8","26509.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3","1259","41426","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","20 Hadern","4.1","911.8","22101.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","21 Pasing - Obermenzing","2.7","960.3","35301","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","22 Aubing - Lochhausen - Langwied","3.9","738.8","19089.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","23 Allach - Untermenzing","2.6","401.5","15520.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","24 Feldmoching - Hasenbergl","5.7","1421.3","24785","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2012","25 Laim","3.8","1035.8","26970","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","Stadt München","3.9","27607.8","708435.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","01 Altstadt - Lehel","2","222.5","10860","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","02 Ludwigsvorstadt - Isarvorstadt","3.3","907.3","27381.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","03 Maxvorstadt","2.6","784.3","29835.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","04 Schwabing - West","2.3","819.8","35479","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","05 Au - Haidhausen","2.8","900","32367","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","06 Sendling","4.2","888.5","21099","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","07 Sendling - Westpark","4.8","1249.8","26244.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","08 Schwanthalerhöhe","4.7","653.5","13807.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","09 Neuhausen - Nymphenburg","3","1478.8","49407.3","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","10 Moosach","5.1","1178.8","22999.5","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
"ALG II-Empfängerdichte_Erwerbsfähige Regelleistungsberechtigtendichte","deutsch","2011","11 Milbertshofen - Am Hart","6.8","1961.8","28958.8","deutsche ALG II-Empfänger_Erwerbsfähige Regelleistungsberechtigte nach SGB II","deutsche Hauptwohnsitzbevölkerung im Alter von 15 bis unter 65 Jahren"
