"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","05 Au - Haidhausen","37.5","23239","61999","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","06 Sendling","40.3","16607","41230","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","07 Sendling - Westpark","43.6","25799","59174","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","08 Schwanthalerhöhe","48.6","14707","30282","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","09 Neuhausen - Nymphenburg","39","38818","99538","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","10 Moosach","47.8","25731","53859","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","11 Milbertshofen - Am Hart","59.8","45609","76255","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","12 Schwabing - Freimann","44.9","34648","77188","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","13 Bogenhausen","39","34027","87164","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","14 Berg am Laim","48.7","22246","45655","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","15 Trudering - Riem","39.9","28504","71448","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","16 Ramersdorf - Perlach","53.3","60658","113898","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","17 Obergiesing - Fasangarten","45.8","25088","54784","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","18 Untergiesing - Harlaching","36.9","19921","54050","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","40.9","39381","96200","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","20 Hadern","43.2","21849","50567","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","21 Pasing - Obermenzing","35.5","26425","74432","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","22 Aubing - Lochhausen - Langwied","42.3","19295","45571","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","23 Allach - Untermenzing","34.5","11127","32248","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","24 Feldmoching - Hasenbergl","49.9","30844","61764","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2016","25 Laim","41.2","23201","56335","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","Stadt München","41","610546","1490681","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","01 Altstadt - Lehel","37.1","7721","20806","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","02 Ludwigsvorstadt - Isarvorstadt","40.6","21182","52177","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","03 Maxvorstadt","37.2","19582","52575","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","04 Schwabing - West","35.2","23628","67094","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","05 Au - Haidhausen","35.8","21733","60756","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","06 Sendling","39.2","15834","40422","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","07 Sendling - Westpark","41.6","23470","56485","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","08 Schwanthalerhöhe","47.7","14337","30083","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","09 Neuhausen - Nymphenburg","37.4","36427","97521","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","10 Moosach","46","24227","52657","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","11 Milbertshofen - Am Hart","57.8","43169","74667","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","12 Schwabing - Freimann","42","30144","71802","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","13 Bogenhausen","36.2","30375","83900","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","14 Berg am Laim","46.1","20303","44022","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","15 Trudering - Riem","37.2","25353","68063","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","16 Ramersdorf - Perlach","51","56119","110099","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","17 Obergiesing - Fasangarten","44","23207","52743","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","18 Untergiesing - Harlaching","34.3","18011","52452","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37.5","34257","91412","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","20 Hadern","41","20470","49874","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","21 Pasing - Obermenzing","33.2","23848","71880","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","22 Aubing - Lochhausen - Langwied","38.9","16680","42859","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","23 Allach - Untermenzing","31.8","9976","31353","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","24 Feldmoching - Hasenbergl","48.4","29157","60262","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2014","25 Laim","39","21334","54714","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","Stadt München","39.7","582183","1464962","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","01 Altstadt - Lehel","35.8","7306","20422","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","02 Ludwigsvorstadt - Isarvorstadt","38.6","19540","50620","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","03 Maxvorstadt","36","18569","51642","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","04 Schwabing - West","34.1","22448","65892","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","05 Au - Haidhausen","34.9","20833","59752","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","06 Sendling","38.2","15269","39953","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","07 Sendling - Westpark","40.1","22193","55405","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","08 Schwanthalerhöhe","47","13928","29663","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","09 Neuhausen - Nymphenburg","36.2","34742","95906","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","10 Moosach","44.7","23028","51537","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","11 Milbertshofen - Am Hart","56.7","41718","73617","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","12 Schwabing - Freimann","40","27871","69676","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","13 Bogenhausen","35","28757","82138","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","14 Berg am Laim","44.7","19253","43068","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","15 Trudering - Riem","36.1","24209","67009","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","16 Ramersdorf - Perlach","49.6","53724","108244","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","17 Obergiesing - Fasangarten","42.9","22116","51499","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","18 Untergiesing - Harlaching","33.5","17406","51937","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","37","33579","90790","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","20 Hadern","39.5","19339","48945","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","21 Pasing - Obermenzing","31.9","22614","70783","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","22 Aubing - Lochhausen - Langwied","37.7","15952","42305","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","23 Allach - Untermenzing","30.5","9386","30737","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","24 Feldmoching - Hasenbergl","47.1","27953","59391","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2013","25 Laim","37.8","20449","54030","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","Stadt München","38.6","555685","1439474","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","01 Altstadt - Lehel","34.3","6875","20048","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","02 Ludwigsvorstadt - Isarvorstadt","37.4","18591","49657","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","03 Maxvorstadt","34.8","17723","50877","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","04 Schwabing - West","33.1","21452","64768","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","05 Au - Haidhausen","33.9","19956","58881","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","06 Sendling","37.5","14838","39567","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","07 Sendling - Westpark","39","21260","54552","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","08 Schwanthalerhöhe","46.5","13660","29402","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","09 Neuhausen - Nymphenburg","35.2","33157","94257","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","10 Moosach","43.6","21894","50253","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","11 Milbertshofen - Am Hart","55.6","40281","72506","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","12 Schwabing - Freimann","38.7","26537","68530","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","13 Bogenhausen","34","27503","80816","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","14 Berg am Laim","43.6","18429","42310","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","15 Trudering - Riem","35.3","23263","65869","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","16 Ramersdorf - Perlach","48.6","52053","107164","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","17 Obergiesing - Fasangarten","42.7","21865","51183","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","18 Untergiesing - Harlaching","32.1","16452","51180","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","34.6","30158","87271","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","20 Hadern","38.1","18287","47949","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","21 Pasing - Obermenzing","30.7","21295","69295","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","22 Aubing - Lochhausen - Langwied","36.5","15024","41116","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","23 Allach - Untermenzing","29.6","9003","30393","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","24 Feldmoching - Hasenbergl","45.6","26569","58245","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2012","25 Laim","36.6","19535","53359","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","Stadt München","37.7","532344","1410741","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","01 Altstadt - Lehel","33","6497","19707","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","02 Ludwigsvorstadt - Isarvorstadt","36.2","17467","48231","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","03 Maxvorstadt","33.7","16675","49498","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","04 Schwabing - West","32.5","20697","63644","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","05 Au - Haidhausen","33.2","19033","57297","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","06 Sendling","36.9","14401","39002","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","07 Sendling - Westpark","38","20248","53271","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","08 Schwanthalerhöhe","46.5","13322","28678","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","09 Neuhausen - Nymphenburg","34.1","31445","92139","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","10 Moosach","42.9","21184","49384","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","11 Milbertshofen - Am Hart","54.5","38405","70470","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","12 Schwabing - Freimann","37.8","25217","66706","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","13 Bogenhausen","32.9","26034","79175","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","14 Berg am Laim","42.5","17573","41342","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","15 Trudering - Riem","34.9","22686","64983","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","16 Ramersdorf - Perlach","47.7","50533","105900","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","17 Obergiesing - Fasangarten","42.3","21418","50656","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","18 Untergiesing - Harlaching","31.6","15929","50455","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","33.6","28717","85468","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","20 Hadern","37.5","17817","47459","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","21 Pasing - Obermenzing","29.8","20204","67878","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","22 Aubing - Lochhausen - Langwied","35.4","14102","39789","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","23 Allach - Untermenzing","28.5","8451","29693","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","24 Feldmoching - Hasenbergl","44.6","25532","57183","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2011","25 Laim","35.6","18757","52733","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","Stadt München","36.7","507110","1382273","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","01 Altstadt - Lehel","31.8","6110","19207","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","02 Ludwigsvorstadt - Isarvorstadt","35.8","16952","47357","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","03 Maxvorstadt","32.8","16037","48875","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","04 Schwabing - West","31.9","20068","62856","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","05 Au - Haidhausen","32.4","18259","56322","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","06 Sendling","36.2","13972","38567","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
"Migrationshintergrundquote","Deutsche und Ausländer gesamt","2010","07 Sendling - Westpark","36.7","19291","52495","","","","Personen mit Migrationshintergrund - gesamt","Hauptwohnsitzbevölkerung - gesamt","","",""
